Comment ID,Comment,Harm score,Post themes,Background music / audio 
7451586209668925440,🥺🥺🥺,0,Arts & Craft,"Yes, instrumental/chill music"
7451752266895852544,🎄,0,Arts & Craft,"Yes, instrumental/chill music"
7456458997470625792,😁😁😁,0,Arts & Craft,"Yes, instrumental/chill music"
7457186897741106176,🙏,0,Arts & Craft,"Yes, instrumental/chill music"
7457029058612211712,😘😘😘,0,Arts & Craft,"Yes, instrumental/chill music"
7461228520711814144,❤️,0,Arts & Craft,"Yes, instrumental/chill music"
7453150566639716352,❤️❤️❤️,0,Arts & Craft,"Yes, instrumental/chill music"
7459038678582578176,😁,0,Arts & Craft,"Yes, instrumental/chill music"
7453337065097298944,🥰🥰🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7451506178981395456,😭,0,Arts & Craft,"Yes, instrumental/chill music"
7452554996602191872,🥺🥺🥺,0,Arts & Craft,"Yes, instrumental/chill music"
7458974128604383232,🎄,0,Arts & Craft,"Yes, instrumental/chill music"
7452386251564958720,😁,0,Arts & Craft,"Yes, instrumental/chill music"
7453939900032073728,🥰🥰🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7451813859654272000,🗿,0,Arts & Craft,"Yes, instrumental/chill music"
7453050714345030656,👍👍👍,0,Arts & Craft,"Yes, instrumental/chill music"
7458918045349037056,🙏,0,Arts & Craft,"Yes, instrumental/chill music"
7451616624903979008,🔥,0,Arts & Craft,"Yes, instrumental/chill music"
7451425974270721024,😔,0,Arts & Craft,"Yes, instrumental/chill music"
7459038678582578176,😁,0,Arts & Craft,"Yes, instrumental/chill music"
7458974128604383232,🎄,0,Arts & Craft,"Yes, instrumental/chill music"
7454358454124609536,😁,0,Arts & Craft,"Yes, instrumental/chill music"
7458114144353879040,🥰🥰🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7452386251564958720,😁,0,Arts & Craft,"Yes, instrumental/chill music"
7452056796196146176,😂,0,Arts & Craft,"Yes, instrumental/chill music"
7460866161422548992,🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7454506980745790464,👍👍👍,0,Arts & Craft,"Yes, instrumental/chill music"
7451625990536971264,😂,0,Arts & Craft,"Yes, instrumental/chill music"
7453050714345030656,👍👍👍,0,Arts & Craft,"Yes, instrumental/chill music"
7453024494451065856,😍😍😍,0,Arts & Craft,"Yes, instrumental/chill music"
7451643724578339840,🥰🥰🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7451853150850630656,😍,0,Arts & Craft,"Yes, instrumental/chill music"
7452305424692297728,🎁🎁🎁,0,Arts & Craft,"Yes, instrumental/chill music"
7451805829815336960,❤️❤️❤️,0,Arts & Craft,"Yes, instrumental/chill music"
7452507570138905600,😁,0,Arts & Craft,"Yes, instrumental/chill music"
7458360146000249856,🥰🥰🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7455011058676269056,💗,0,Arts & Craft,"Yes, instrumental/chill music"
7454168549230297088,❤️,0,Arts & Craft,"Yes, instrumental/chill music"
7451425974270721024,😔,0,Arts & Craft,"Yes, instrumental/chill music"
7460052730649773056,🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7452635721494610944,🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7461125260096716800,🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7452280114300321792,🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7453050714345030656,👍👍👍,0,Arts & Craft,"Yes, instrumental/chill music"
7456329955094659072,😳,0,Arts & Craft,"Yes, instrumental/chill music"
7454423328724729856,👍👍👍,0,Arts & Craft,"Yes, instrumental/chill music"
7454481971755777024,😭,0,Arts & Craft,"Yes, instrumental/chill music"
7453978213133485056,👍👍👍,0,Arts & Craft,"Yes, instrumental/chill music"
7454236605205873664,💗,0,Arts & Craft,"Yes, instrumental/chill music"
7454617701060771840,💞💞💞,0,Arts & Craft,"Yes, instrumental/chill music"
7452261523735040000,🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7458360146000249856,🥰🥰🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7455011058676269056,💗,0,Arts & Craft,"Yes, instrumental/chill music"
7451465303031153664,💪,0,Arts & Craft,"Yes, instrumental/chill music"
7458799303277985792,👍🏻👍🏻👍🏻,0,Arts & Craft,"Yes, instrumental/chill music"
7459903542661299200,😎😎😎,0,Arts & Craft,"Yes, instrumental/chill music"
7457422469504270336,🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7452216121803489280,🥰🥰🥰,0,Arts & Craft,"Yes, instrumental/chill music"
7451425974270721024,😔,0,Arts & Craft,"Yes, instrumental/chill music"
7455390022893536256,Where bubbly at,0,"Girl, outfit, fashion","Yes, remix song"
7455422834639126528,Where’s the top from??,0,"Girl, outfit, fashion","Yes, remix song"
7455487968330086400,Where’s your skirt from?,0,"Girl, outfit, fashion","Yes, remix song"
7455567180144230400,Where’s the skirt from??😍,0,"Girl, outfit, fashion","Yes, remix song"
7455571358895729664,Top from x,0,"Girl, outfit, fashion","Yes, remix song"
7455815225511723008,skirt from?,0,"Girl, outfit, fashion","Yes, remix song"
7455601559310848000,top from xx,0,"Girl, outfit, fashion","Yes, remix song"
7455473674364257280,where is your top from? It’s so cute,0,"Girl, outfit, fashion","Yes, remix song"
7455440503934515200,💗💗💗💗💗💗💗💗💗you’re sooo pretty ☺️☺️,0,"Girl, outfit, fashion","Yes, remix song"
7455615641774310400,Where’s the shirt from?,0,"Girl, outfit, fashion","Yes, remix song"
7455350387236716544,holy heavens!!!,0,"Girl, outfit, fashion","Yes, remix song"
7456275078393790464,What size did you get in your top? Stunning btw xx,0,"Girl, outfit, fashion","Yes, remix song"
7455460957667358720,Where is your top from,0,"Girl, outfit, fashion","Yes, remix song"
7455953700050307072,Your so beautiful by the way where is the skirt from,0,"Girl, outfit, fashion","Yes, remix song"
7455620978309299200,wow,0,"Girl, outfit, fashion","Yes, remix song"
7455867093633382400,omg where’s your top and skirt from,0,"Girl, outfit, fashion","Yes, remix song"
7455476519160806400,this is cute,0,"Girl, outfit, fashion","Yes, remix song"
7455663485444505600,Where is your top from?!! x,0,"Girl, outfit, fashion","Yes, remix song"
7455349292690472960,So gorgeous,0,"Girl, outfit, fashion","Yes, remix song"
7457141851440070656,What size did you get your shirt it?,0,"Girl, outfit, fashion","Yes, remix song"
7459787466687579136,omg wow😳,0,"Girl, outfit, fashion","Yes, remix song"
7455498943733335040,Oh she’s cute,0,"Girl, outfit, fashion","Yes, remix song"
7457952857703628800,omg I'm in Mona Vale my grandma lives here come up every hi holidays,0,"Girl, outfit, fashion","Yes, remix song"
7456358821688279040,your really pretty you kinda look like @BONNIE MCQUEEN,0,"Girl, outfit, fashion","Yes, remix song"
7455331617398866944,😍😍,0,"Girl, outfit, fashion","Yes, remix song"
7456489300051443712,🥰🥰👬💋💋,0.25,"Girl, outfit, fashion","Yes, remix song"
7457623185796249600,🔥🔥🔥👀👀❤️,0.25,"Girl, outfit, fashion","Yes, remix song"
7455889466471203840,😁😁😁,0,"Girl, outfit, fashion","Yes, remix song"
7456310469343840256,STUN,0,"Girl, outfit, fashion","Yes, remix song"
7456554512367831040,are you young yes or no,0.5,"Girl, outfit, fashion","Yes, remix song"
7455840058991016960,wow that's short🥰🥰🥰🥰,0.5,"Girl, outfit, fashion","Yes, remix song"
7.455798130965E+18,this pmo,,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455486062015201280,you guys are so stunning 💗,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455720667167539200,i have green eyes yes i can babe,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455520713379052544,She can,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456240931332422656,mine are green im willing to bet i can hahh,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455626303460721664,blue and green mixed,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455764144244178944,I have Blue green eyes yes I can babe but cute color tho,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455858423848798208,I have Green eyes so actually I can,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455897714502482944,You are so pretty,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7.455545840092E+18,What state r u form,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456061786342046720,green eyes would 100% but lashes ate!,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455530238613716992,"my biggest flex: i have brown eyes w a tint of green, they match fall season, they are perfect during winter, glowly during spring, and pop/ shine during summer",0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455492924760390656,prettiest girls,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456097303910334464,My eyes in the summer are ocean blue but in winter they are dark blue and in fall are just blue (your def beating me),0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455477624572985344,Right.,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455811774765975552,omgg you look so much like your brother🥰.,0.25,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455780581101598720,proud to have blue eyes🔥,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455991421313857536,"I loveee my blue eyes!!
I get alot of complements on them",0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455792084843346944,My daughter and son can 💁🏼‍♀️,0.5,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455898427973958656,I HAVE BEEN WATCHING YOU FOR SO LONG AND U SHOULD JUST GIVE US THE LASH TUTORIAL WE HAVE ALL BEEN DYING FOR!!!💋💋💋,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455538064397157376,You are beautiful,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456086208369443840,beautiful girlies 😍😍😍,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455904520093171712,Green eyes are more rare,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455727599412938752,Bro they are both so beautiful 😍,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455827906938403840,I have green eyes n blue mix yes I can mamas😆👏,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455473122340029440,Dream eyes frfr😔,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456146339283159040,"i have green , i can ty.",0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455516039079361536,You guys are gorgeous!!,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455718077113713664,my eyes are blue and green mixed,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455708495708323840,girl in my mind we’re best friends.,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456100199086211072,ON MY SOULLL,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456649301616445440,yes i can,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455476364829817856,Holyyyy 😍😍,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455478888824454144,43 minutes 21 comment,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455525183529582592,period,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455808968801125376,Does anyone ever talk ab her eyes?,0.25,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455862056127923200,"green, brown, n hazel>",0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455473167353267200,21 mins ago,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455468225150287872,You guys are so gorgeous,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455467944601389056,57 seconds ago?,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455471467012408320,We need a makeup tutorial for real🙏,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455484562427693056,Hey,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455469950213029888,Yall are soooooooooo pretty,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455470768867459072,YALL ARE GORGEOUS 😍😍,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455468198455966720,2 mins ago,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456093411297820672,Lash tut? 😍,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455484541594634240,can you do a in depth lash tut pls?,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455471526092931072,15 mins ago,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455482496940062720,yall are PERFECT,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455517894719340544,Early,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455467818684302336,Second,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455467718470041600,first,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455552683807523840,200K!,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455507423881969664,WE NEED A LASH TUT!!,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455470857194553344,stunners,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455474353641177088,Early,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455478143470713856,EARLY,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455470617183421440,11 min ago,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455575389354115072,@lakerobino,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7458384792495667200,@natalie,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456561166203863040,@Riley,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456079219299353600,@Nina Meyer486,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455883995630273536,😘😘😘,0.25,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7458531148134912000,@giulianaa,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455694702467891200,🥰🥰🥰,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455743715475440640,@gigi ussss,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7458499738326529024,😁😁😁,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455475326316870656,@wesleigh,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455820293041225728,😂😂😂,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455923391108810752,@evelyn_main4,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455868935364147200,@amaia💐💗🎀,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455569233688510464,@💝✨😇💖🪩,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455901554143656960,😂😂😂,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7456855473204577280,🥰🥰🥰,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455941030350094336,@Gianna Cedrone ✝️,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455549544149958656,@hawk hayden,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455528967208353792,😘😘😘,0.25,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455508944463710208,❤️,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455744460304286720,yes i can bby GREEN eyes beating em,0,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7455510168408556544,Reminder this girl has the hots for her brother!,0.5,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference"
7458888320471662592,"This has broken my heart😭 I am so unbelievably sorry you’re receiving hurtful comments!! I’ve never seen any, I’ve never thought to look, I love your content, I love your vibe and personality and how",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458839642469763072,I’m so sorry. Their words are not a reflection of you. Ever. ❤️‍🩹,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458755736052434944,"Man this breaks my heart! I’ve admired you and your content for ages, fricken sucks that you have to go through this. Keep your head up sis there’s so many more people supporting you than not!! 🫶",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458904806867484672,"I love your content, as a 40 something woman I’d never had a budget until I saw your videos and it changed my life 💫",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458874679740203008,"People who hate in the comment section have nothing better going on in their life. It says more about them, than it does about you. You are amazing so please don’t let them get you down xx",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458837037136084992,"My sweet Hannah, you are so special. The energy of love, and kindness, and generosity you bring online is amazing! You can do it!! We love and support you💛 It’s incredibly hard and I am so sorry there are people making you feel this way. Giving you the biggest hug xxx",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458928463992862720,It’s rough being a content creator in general and especially here in nz. Just know there’s a community of people that are absolutely rooting for you that think you’re amazing!! Keep going keep pushing 🔥❤️,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459240098238086144,"Girl I’m so proud of you!! From someone here from also from NZ, I was inspired by you to step out of my comfort zone to post on social media and I thank you for that❤️",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458759502390508544,"I can't even imagine how anyone could say anything negative about you Hannah, you are a ray of sunshine ❤️",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458947744892848128,"Silent follower here, always appreciate seeing you on my feed and thankful when you share your wisdom!",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458817152775275520,"I always question why there is such a poor representation of NZ influencers you just made me realise this is why, moving back to nz after being in aus made me realise how negative of a country we live in, everyone(not obviously everyone) is so quick to judge and put those around them down, it is such a hurtful culture to be in, no wonder I struggled so much with my mental health growing up here. I hope you are okay and keep doing what you are doing 💕",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458875230896640000,"Hannah we love you! you are making a difference in this world sweet heart, keep going! I’m praying for you🤍",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458881040733325312,I’m so sorry Hannah 🥺 remember how absolutely incredible and wonderful you are gorgeous girl! Sending you love x,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458754682883948544,Oh Hannah you’re doing so well and everyone who is blessed to know you in real life knows what a light you are 💛💛. I’m so proud of you and grateful for you x,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458775358655201280,"You are an incredible human, you are kind, caring, share and do so much for your community. No one should ever have to recieve comments like this.",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458771024685086720,"People can be horrible. I'm raising my children to respect all, treat all with love, and to walk this planet spreading good vibes only. Kia kaha. Arohanui.",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458820073785149440,"My friend ❤️you’re doing so so well. You are such an awesome light in this world, in this country. Don’t believe a word of it xx",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458761007989669888,Darling you’re wonderful. Hurt people hurt people. Soldier on. ❤️,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458764043186406400,"This makes me so sad 😭 hurt people, hurt people and it’s not okay. Keep being you, so many people appreciate you and all you are x",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458827694903244800,Silent follower here. You’re amazing please keep going 💕,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458755026392350720,Hope you're ok Hannah ❤,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458775611264729088,"Oh my goodness, I literally have been watching and adoring your content for years. It is so immensely helpful for me and so many others. As much as words can hurt, please try to remember how many",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458776017855841280,"You’re amazing Hannah, I wish they knew you and could see how incredible how you truly are ❤️",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458954040328684544,"This broke my heart, every time you have come on my FYP you've been a joy so bubbly and helpful. Their words are not a reflection of you! You're amazing ❤️",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458840555804936192,Your one of my favourite creators! Don’t listen to the haters just keep doing what you do! I love your content and it’s so helpful to me as a young kiwi 🩷,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458828374737208320,Don’t quit!! For all the people that love your content & are in your corner 💕,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458897859553067008,These people have their own issues. It’s not a you problem. Keep on going…. You’ve got this. You have way more people in your corner than not! Tomorrow will be better…,0.25,"Girl, personal experience, unkind comments","Yes, normal voice"
7458935065764198400,Absolutely devastated to see the pain you have to endure for this but admire your strength & courage to fight through it all! Proud of you for the wonderful woman that you are & what you are doing 🤍,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458865510136348672,"The people leaving those comments are not people who are content and happy in their own lives. They're looking at your posts where you're radiant and have a smile like sunshine and they want that for themselves. Envy is an awful thing. Do not let them break you, keep being yourself and shining. 💕",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458931024929145856,"You are a delight 💗 don’t take on other people’s negativity, it’s theirs to keep not yours to hold xx",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458881134479624192,"I’m so sorry :( you are not a reflection of the hurtful things people say, it’s a reflection of them. Take the all the time you need, just know there are so many of us who look up to you 💗💗💗",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458830390113370112,People don’t want to see you succeed so they wanna bring you down. Don’t look at the comments and just do you girl x,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458923801515521024,I love all your videos I dunno what anyone could complain about,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458879143423590400,This is heartbreaking. Thank you Hannah for your videos 🩷 please know that hurt people hurt people. Virtual hugs,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458861814333603840,"Hannah, your amazing, you have achieved so much, don’t let jealous people stop you ❤️❤️",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458834371086208000,"You are one of my favourite creators ever. I learn so much from you and your amazing energy, i aspire to it. Do what’s best for your mental health 🫶🏼🫶🏼",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458849525072526336,They are not real. What’s real is your family and friends and those around you. Their opinions and comments only have weight if you let them. You are loved and you are love. Kia kaha x,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458769955258777600,This made me so sad 🥺 I’m so sorry! 🥺 It’s been such a pleasure to meet you the few times and I’ve always thought how beautiful you are inside and out! Hope to book another DC event soon hehe xxxx❤️,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458827287962777600,It’s not a reflection of you. It’s a reflection of them. ❤️,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458769953475624960,omg nooooo! I love your videos and I love your vibe and energy. 🧡 there will ALWAYS be people out there that have something negative to say,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458965589462878208,Hannah!! Seeing this video absolutely breaks my heart. You are an absolute ray of sunshine & so incredibly kind. I am so glad that I have had the pleasure of meeting you 🤍🤍 keep shining your light,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458770615651646464,You be okay ❤️❤️❤️,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458940475006976000,"We love you so much Hannah, you help so many people including me, more than you know! Those people are not your people, we your people ❤️❤️❤️❤️",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459225283751085056,No weapon formed against you shall prosper ❤️keep going God’s got you!,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459595079591459840,I love your videos so much ❤️,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459365267332841472,I don’t know who you are but I recently came across your TT and absolutely loved your vibe! Please don’t ever change who you are ❤️❤️❤️,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459311543357388800,The saddest thing is they’re only hating on you because they live in their own world! Keep showing up and being your beautiful self,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459190876772042752,"Aw man! Beautiful soul! Your tips and hacks help people out more than you know. I guess us silent people, following your tips, going on our first family trip (like my whole family) because of your saving tips, maybe we should speak up more❤️so thank you! You’re amazing, and you’re soooo appreciated ❤️",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459318300028239872,PROUD OF YOU!! This hurt 🥲,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459729946853817344,"❤️Sending you love, light and a follow",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459164490593615872,keep going you’re amazing and beautiful 💖💖,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459101267195297792,WE LOVE YOU!!!,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459803186225726464,Sending you love ❤️,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458834885659212800,"I wish I could give you the biggest cuddle. I’m so sorry. Keep posting, you’re amazing. We all love your content so much and I hope all these beautiful comments out shine the haters ♥️",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458830488128913408,We love you SO much. You’re going amazing and inspiring so many people. 💓,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458809539916609536,"hannah, you are such a light and inspiration to so many people. having met you, I can truely say your such a positive and kind person 💗💗💗 hugs from me",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458769612638554112,"You do such amazing things 💙 Those who bring you down aren’t worth it. They bring could be jealous or just a hater. Keep your head held up high, all your supporters are here to support you ☺️🫶🏼",0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458773389654835200,You are such an inspiration that so many people admire ❤️❤️take care of yourself x,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458861949180754944,Your stronger than me … I couldn’t do it ❤️,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7458773642597825536,People are cruel. I’m sorry that you’re going through this. Don’t quit what you love to do because some people can’t see the good that you do. I know easier said than done. But don’t worry you have an army of supporters backing you 🥹,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459607078040028160,What? Why would anyone hate on you? I was just thinking of you before opening the app wondering how I can reduce my grocery bill to $60 a week and then see this come straight up 😭,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459224390896190464,This is so heartbreaking 💔 I’m so so sorry you are going through this you are a beautiful content creator 🤍,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459803981112590336,your christ like hence the hate let christ shine through you much aroha 🥰🥰🥰♥️♥️♥️.,0,"Girl, personal experience, unkind comments","Yes, normal voice"
7459713085411491840,"This hurt to watch 😢 I hope you’re ok ❤️You are one of my favourite people to watch & have inspired me to do better with my budget. You’re amazing, Hannah, please never leave TikTok ❤️",0,"Girl, personal experience, unkind comments","Yes, normal voice"
