Comment ID,Post ID,Comment,Post themes,Background sound / audio,Harm score
76e2a1ca7f3a91f7a8c3d5722a7df42a,DFLpKTPv1L-,Please please start Indian make up brands suggestions too😍😍🔥🔥❤️❤️,"Men, couple, personal experience","Yes, normal voice",0
9af2d19ae5c6de2e13c4e5d56c21e18d,DFLpKTPv1L-,Don’t do reality shows. It will ruined your beautiful life. Why would put your self to fake scripts and negative drama. Enjoy your blessed life. 🙌,"Men, couple, personal experience","Yes, normal voice",0.25
6cf2bc185a0bc332bb8b0498f7eb89d0,DFLpKTPv1L-,"SAME- we were approached 3 times by Scripps (Food Network) but the deal was terrible for us and for a Reality Travel / Food show on another Network. That one met with us 4 times, negotiating a deal and the last time, asked: SO WHERE'S THE DRAMA? 👀Ehhhh what little drama that may arise would be off-camera. Well, that was the end of that deal. 🤭","Men, couple, personal experience","Yes, normal voice",0
e1489ff5b939e4386e60fa7ef57c2fee,DFLpKTPv1L-,❤️❤️❤️,"Men, couple, personal experience","Yes, normal voice",0
23edb23fb4916be2d658950aa185a79a,DFLpKTPv1L-,You both make an amazing couple@❤️,"Men, couple, personal experience","Yes, normal voice",0
31c748cc889191621c2851e1fad23b84,DFLpKTPv1L-,"You should be on Big Boss if you are interested, Aditya.","Men, couple, personal experience","Yes, normal voice",0
faffcd77dac7882269025c8b69d07d2a,DFLpKTPv1L-,Too nice!!! I have heard that too many times…,"Men, couple, personal experience","Yes, normal voice",0
e3a826bb0574ea0679c5e537bf323226,DFLpKTPv1L-,I love you guys! 😍,"Men, couple, personal experience","Yes, normal voice",0
859b63f3131b1b66b95962feeaca51f7,DFLpKTPv1L-,@netflix@primevideo@bravotvthis would be my favorite show!♥️🤞🏾,"Men, couple, personal experience","Yes, normal voice",0
12a9dd2dccfa40ba57f41adfdadbe264,DFLpKTPv1L-,I would watch for sure,"Men, couple, personal experience","Yes, normal voice",0
b1bb22614e984669773580272b8ad434,DFLpKTPv1L-,Pls create a documentary of you both ...i bet..it will be successful.. honestly your pair is going to win hearts. 🥰❤️❤️❤️,"Men, couple, personal experience","Yes, normal voice",0
e4e0f0191cf29d8daf2078034eb2ca10,DFLpKTPv1L-,That's honestly a great idea🥹🤎,"Men, couple, personal experience","Yes, normal voice",0
084a8993d85309d5b3f37eb7906861b0,DFLpKTPv1L-,You both looking fabulous 😍,"Men, couple, personal experience","Yes, normal voice",0
e0ff94d5cb9c11fe2d6308758d4447da,DFLpKTPv1L-,Petition to have you on the screen!! i learn a lot from you !!,"Men, couple, personal experience","Yes, normal voice",0
3999cc9762ea2fdfa08ae213a7cf3a04,DFLpKTPv1L-,"You both are my favorite ❤️ Regarding the reality shows all are scripted we know & yes has  lots of drama too. But, no matter what you do you will always my favorite","Men, couple, personal experience","Yes, normal voice",0
1f3ea3c344bcc49f18a99dbf70a4998e,DFLpKTPv1L-,Didnt know it’s same everywhere! In India also if you want to participate in any show you need to come with drama! Someone needs to be a riksha 🛺 puller in your family to qualify 🎭,"Men, couple, personal experience","Yes, normal voice",0
774f22be216600b17e2beb05a8aa5bd0,DFLpKTPv1L-,Getting jealous with the person standing behind you 😂 I really wanted to share the make up products you have been using hahahaha 😂😂😂,"Men, couple, personal experience","Yes, normal voice",0
9d821fbe121bc6e11b494e7ae27b93a6,DFLpKTPv1L-,I’m looking at how flawless your face looks@adityamadiraju😍 and your make up 🤩,"Men, couple, personal experience","Yes, normal voice",0
a91ee72695e3fa6cc8b6cd124d4274bd,DFLpKTPv1L-,Then let's create some drama 😍,"Men, couple, personal experience","Yes, normal voice",0
6920a65367b7a040a089243f3eb7c7b1,DFLpKTPv1L-,May be you should try again!! 🔥🔥🔥 Atleast if they put you guys on Netflix i would be satisfied to pay their ever increasing subscription ♥️✨,"Men, couple, personal experience","Yes, normal voice",0
980a489bc3f4cde4d269567654f67b3f,DFLpKTPv1L-,Maybe consider YouTube TV as an option…I can see the drama babyyy!,"Men, couple, personal experience","Yes, normal voice",0
37617ba6aace31a2060ad746543efe3b,DFLpKTPv1L-,"You’re stunning, you both seem fab… ❤️ xxx","Men, couple, personal experience","Yes, normal voice",0
d44557c04ee99b23a4717bdbfb24be26,DFLpKTPv1L-,Animal show 😂😂😂,"Men, couple, personal experience","Yes, normal voice",0
9dfcfb44ebc74a0a5a67b07b81ddf36c,DFLpKTPv1L-,Because of you I started doing makeup.I am a homemaker and didn't like makeup at all. But watching your makeup video is a pleasure to eyes though I forget the most but still I can do basic now and people really started to compliment me that you are looking beautiful. Thanks to you dear.,"Men, couple, personal experience","Yes, normal voice",0
a48cf8b5bc10c5d814ed5ea6e4425ca4,DFLpKTPv1L-,😂😂😂👏👏👏,"Men, couple, personal experience","Yes, normal voice",0
18950dd6d9a121bda3d2a88925add4fa,DFLpKTPv1L-,I love you aura guys!! Wish I had friends like u in my life!! Just talking about mundane things would have made me happy!! And I love your videos!! Keep making more please!!❤️,"Men, couple, personal experience","Yes, normal voice",0
cd3112a8c0cb76b6d758bf80d9b18bbe,DFLpKTPv1L-,Maybe they should pick up on the comments where you never reply because I has asked you about a Tirtir shade match for Maybelline and you never replied- both on FB and Instagram 😒,"Men, couple, personal experience","Yes, normal voice",0
656de45db7e67e40ee0a0f4e8e902ee0,DFLpKTPv1L-,Start a you tube series. Need all those makeup classes 🧿♥️🙏@adityamadiraju,"Men, couple, personal experience","Yes, normal voice",0
4473f55cea4a52ac9ee6ce9c14b4f797,DFLpKTPv1L-,Wait.. which marble did you guys end up picking? Who won? lol,"Men, couple, personal experience","Yes, normal voice",0
4b85abab49ee86cd6da4bd4976c2c6de,DFLpKTPv1L-,👏👏👏,"Men, couple, personal experience","Yes, normal voice",0
1c521d0661cdcf8c388107bf70168d9c,DFLpKTPv1L-,you and your husband 😍😍🤗🤗,"Men, couple, personal experience","Yes, normal voice",0
ccd9e44dff8ffb14ff8089ba1fe8af4d,DFLpKTPv1L-,That “they don’t really know” is super personal 😂❤️,"Men, couple, personal experience","Yes, normal voice",0
513043ec347578bcea1794db2fe2603c,DFLpKTPv1L-,"Adi, I love you but could you pla use indian brand makeup products as they are affordable and easily available?","Men, couple, personal experience","Yes, normal voice",0
d8e0287cfcc5d10b60bff923d2032893,DFLpKTPv1L-,@netflix@netflix_in@amazonprimePUT THEM IN ASAP,"Men, couple, personal experience","Yes, normal voice",0
ef84caf62e6d1cc320ba81fe50312838,DFLpKTPv1L-,We could use a reality show featuring great content and NICE people! Why do they always need a bad guy?? Your little family is so beautiful! Maybe hallmark channel needs to make one lol.@adityamadirajuwe’ll follow you no matter what! 😘😘,"Men, couple, personal experience","Yes, normal voice",0
85466589b9bc162060f04091b4079a4d,DFLpKTPv1L-,I would definitely follow you on that too!! I love your content and how you educate us!❤️,"Men, couple, personal experience","Yes, normal voice",0
b8e7043419214bc4e3c1149faf8f0277,DFLpKTPv1L-,You are the best!!,"Men, couple, personal experience","Yes, normal voice",0
d06fc4f0a1d9ad061f4d9c749aa9b904,DFLpKTPv1L-,You guys are a beautiful couple ❤️,"Men, couple, personal experience","Yes, normal voice",0
1f85fae25d793521f8180b558eef646e,DFLpKTPv1L-,Yes.,"Men, couple, personal experience","Yes, normal voice",0
82b4b12879066a87cbe8dbc41ac9f147,DFLpKTPv1L-,❤️,"Men, couple, personal experience","Yes, normal voice",0
5fec9bb1ed942e0bc3a52270635eaf84,DFLpKTPv1L-,I support this 🙌@netflix,"Men, couple, personal experience","Yes, normal voice",0
1d8600afbc3d0989ff3ef7d45f66dcfa,DFLpKTPv1L-,"Do more daily short vlogs, not just make up tutorials ❤️","Men, couple, personal experience","Yes, normal voice",0
f8d318b9c36d430cc133b43053cc8466,DFLpKTPv1L-,Yall are so beautifulI love yall xoxo,"Men, couple, personal experience","Yes, normal voice",0
8b98d8dbe93f8680e51448868f198f35,DFLpKTPv1L-,Agreed!!!!!!👏👏👏,"Men, couple, personal experience","Yes, normal voice",0
1c863ca9a4f1b212d8fbf40bc665e637,DFLpKTPv1L-,Who need Netflix .. you guys are the best the way you are ❤️,"Men, couple, personal experience","Yes, normal voice",0
8fdf91c1cec59dc32fe82f3bf6a6efe1,DFLpKTPv1L-,U were handsome without putting makeup on ur own face,"Men, couple, personal experience","Yes, normal voice",0
b9243fce8b2a899bcf2d939d3eb0d838,DFLpKTPv1L-,I would watch it. I love your videos.,"Men, couple, personal experience","Yes, normal voice",0
246531d3450997ec3c109304de29b2b2,DFLpKTPv1L-,"I just need your voice to customize my assistant to sound like this. Then my husband can send me a list, your voice can read it to me and I will have actually listened to it!😂 I could listen to your accent and talk all day long. Along with the makeup torts! 🙌","Men, couple, personal experience","Yes, normal voice",0
1b0589b07ec8ccce1312cb709e897cc0,DFLpKTPv1L-,Both of u❤️,"Men, couple, personal experience","Yes, normal voice",0
78364b01d17abe0b9bccd5ee0954d67f,DFLpKTPv1L-,"Drama or no drama, a reality tv show will change you as a person, not neccesarily for the better. At the end of the day, it’s all about the numbers, dollars$$, it will be hard to keep it real & true to yourself. Boils down to whether it is your thing or not. Just my thoughts.","Men, couple, personal experience","Yes, normal voice",0
1f2ac066144c66bafcc7eba6a6134162,DFLpKTPv1L-,They were right,"Men, couple, personal experience","Yes, normal voice",0
49eb1da6ff70956b94f3cf5e24ae05b8,DFLpKTPv1L-,"I agree,you need your own show .And your own make up range 🙌","Men, couple, personal experience","Yes, normal voice",0
c22405a7dc9c0373b8be1416e7872edc,DFLpKTPv1L-,Chip and Joanna Gaines don’t have drama. Maybe Discovery. “Fixer Upper” but for faces. 😂❤️,"Men, couple, personal experience","Yes, normal voice",0
975b14c47e6e0f670c7391d252a26469,DFLpKTPv1L-,I really dnt like the makeup,"Men, couple, personal experience","Yes, normal voice",1
5d05caa7b2bd750ba5709495ffd99917,DFLpKTPv1L-,👏👏👏🔥,"Men, couple, personal experience","Yes, normal voice",0
936a073bfc4f0572095198587bbcde87,DFLpKTPv1L-,❤️❤️❤️❤️,"Men, couple, personal experience","Yes, normal voice",0
46c76fc49b252636f8a53c20a9be1db8,DFLpKTPv1L-,“It is very spicy” lmao 😂 too nice?! Wouldn’t that make us want to watch you more?! 🥺,"Men, couple, personal experience","Yes, normal voice",0
7ef1002b712c50d199b4c391435c4342,DFLpKTPv1L-,Forget that… create your own show on YouTube..simple,"Men, couple, personal experience","Yes, normal voice",0
dd8ce3e390c611dda9ba3856783e9c4e,DFLpKTPv1L-,We need a show!!!!,"Men, couple, personal experience","Yes, normal voice",0
2a287bd476ee3c63e5273bfc729706b8,DFLpKTPv1L-,Magnolia network. Quality programming without the ridiculous drama.,"Men, couple, personal experience","Yes, normal voice",0
6903b07e3cced795133640b6b27f9fb0,DFLpKTPv1L-,🙌,"Men, couple, personal experience","Yes, normal voice",0
81f745f4064cbddfebcfdfde5714f4b9,DFLpKTPv1L-,😍😍🔥,"Men, couple, personal experience","Yes, normal voice",0
a6f923bc306d5d0c82775b2273093d66,DFLpKTPv1L-,Absolutely.. U rock the make. Up world.. I personally don't apply or use but whatever u do is mesmerising and absolute master piece to perfection.. Stunning transformations.. Keep rocking 👏👏👏,"Men, couple, personal experience","Yes, normal voice",0
f31fc808dc0c97b3827dda42e365e5e0,DFLpKTPv1L-,You are beautiful people!!❤️,"Men, couple, personal experience","Yes, normal voice",0
796e3357a77741abacb0bc2f93139fed,DFLpKTPv1L-,What they mean is that they need mean people cos that’s what attracts viewers 😂,"Men, couple, personal experience","Yes, normal voice",0
eee0115a6100ccfbd4190f152b2f6345,DFLpKTPv1L-,I love you adi❤️ aap bohut ache mecup karte ho,"Men, couple, personal experience","Yes, normal voice",0
40f6652b863581337d56ba3911f689fd,DFLpKTPv1L-,Too nice?? I’d much rather see a happy couple setting a great example to all of us rather than nonstop drama 😂,"Men, couple, personal experience","Yes, normal voice",0
ae091f432a1bb7039eb838b9fc761fbd,DFLpKTPv1L-,Bah humbug,"Men, couple, personal experience","Yes, normal voice",
9fba6b7e7b8f251ae6dd0466405eeb7e,DFLpKTPv1L-,Still nice ❤️,"Men, couple, personal experience","Yes, normal voice",0
11552b47cab2b08eba4e2b56f66f7d84,DFLpKTPv1L-,"I stopped watching a few influencers because of the drama, extra attitude and over exaggerations. A lot of times I just want to see a review, opinion, tutorial on things with a calm voice and a smile. 😊. I hope they really consider because I really enjoy your content","Men, couple, personal experience","Yes, normal voice",0
513b99cad28670daa679b23c513fb688,DFLpKTPv1L-,Would love to see you guys on a reality show 💕,"Men, couple, personal experience","Yes, normal voice",0
6278df1eb6332c3b0d97b1a9b2f01d8b,DFLpKTPv1L-,How are your teeth so white and pearly?😍,"Men, couple, personal experience","Yes, normal voice",0
84c5e42b7887f9f8737db9befceb53d5,DFLpKTPv1L-,They were so so wrong! 😂,"Men, couple, personal experience","Yes, normal voice",0
7b5480130c143e128b587f289f7977db,DFLpKTPv1L-,Great makeup,"Men, couple, personal experience","Yes, normal voice",0
706fdbf850c5f3c458a928733ceee00d,DFLpKTPv1L-,"Just love what you do and as a MAC MUA, and being in the business for 3 decades , I still pick up your tips and use them to add to my m/up knowledge. You rock!","Men, couple, personal experience","Yes, normal voice",0
79a4adf8928f8e7dd7afaf5c1dd26172,DFLpKTPv1L-,"So that’s not a bad thing. You definitely are a class act and do you really want everyone all up in your business?When the time comes, yall are made for bigger and better things. 😍","Men, couple, personal experience","Yes, normal voice",0
ed5fb740057157a32bf9b12fb7d7778b,DFLpKTPv1L-,"Produce your own , YouTube network people ! You two are too fabulous to not be seen !!!!","Men, couple, personal experience","Yes, normal voice",0
0719f28dcdcd23f5b7ddb55b10524476,DFLpKTPv1L-,I love you guys!!! We need to pitch this…please try again…. Who knows…you just might get discovered!!! 💕💕😘,"Men, couple, personal experience","Yes, normal voice",0
e8de297d233a8ee22f84d88bad55f37c,DFLpKTPv1L-,They don't know. They're missing out!!!,"Men, couple, personal experience","Yes, normal voice",0
149392f0261948f5768019eb9c3ca974,DFLpKTPv1L-,We all need Feel good reality show?!!! I would binge that!!@Netflixmake it happen,"Men, couple, personal experience","Yes, normal voice",0
1687131a0bbde576ec3ab73153bdb0e3,DFLpKTPv1L-,@bravoandywe want them!!!,"Men, couple, personal experience","Yes, normal voice",0
f93682a1641dd5da92a6a74b1ae39f05,DFLpKTPv1L-,National Geographic all day,"Men, couple, personal experience","Yes, normal voice",0
0b63cb6f909c37d9d0563923d984a274,DFLpKTPv1L-,Keep shopping it....,"Men, couple, personal experience","Yes, normal voice",0
54b6f8060aa5efdac867ed25c989467d,DFLpKTPv1L-,"If you’re good at what you do which is giving the best makeup advice, then you don’t need to cushion that with bullshit and drama. Stay true to who you are!!!","Men, couple, personal experience","Yes, normal voice",0
a7d88ec7fa6cbe82033e195ae8979f8d,DFLpKTPv1L-,😂😂😂,"Men, couple, personal experience","Yes, normal voice",0
a1e381ad59f6a9f94976b3bc7d06ce23,DDH4ioxOW42,I love your coat! Where is it from? :),"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
ddbfc94925d3586f1c9fb796db62b7e6,DDH4ioxOW42,Amazing !! Can you write the places in the description pleeease😍,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
d460c7adf0e45d64e00fa1354ed3ccf0,DDH4ioxOW42,787 coffee is from Puerto Rico!!! Love thiss. You should go and visit at least once in your life,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
417213e846ba728f3d55f2a439eb12ff,DDH4ioxOW42,Going to Cornelia st is so real 😂 loving reelmas!,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
f0655581f4df0cff70a11175ca5c1867,DDH4ioxOW42,Are you going to do a vlog about New York? I would to see things in more detail and hear more about the stuff you saw there x,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
1f7f0c958fa643de542d4d22ce973b96,DDH4ioxOW42,Would love it if you could compare NYC living to London!,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
e12c50de186e333076cd19953a3391d6,DDH4ioxOW42,Where is the jacket from ? :),"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
3629adba22eee24988b396b2dffe5b73,DDH4ioxOW42,Reply,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
5e653ce24d709c01397cdaf89f2b4ff5,DDH4ioxOW42,Amazing 😍,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
6410578217d0763a35e1807e74e00e99,DDH4ioxOW42,😍😍,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
af7a1f593de9c7b35ffe184ded70b1c2,DDH4ioxOW42,So cute that you can take Caspar with to Pilates 🧘🏽‍♀️,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
a6ae2f840d46f6b6f42cba3a2d807862,DDH4ioxOW42,😍😍😍 can you tell us where the cute black jacket in the end is from?,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
aa92a9641d651d8a6b5f792b6c220a7e,DDH4ioxOW42,What reformer studio is this please,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
8d2de09044d86bb3514fed3cdaa26075,DDH4ioxOW42,What kind of camera do you use Ambar?,"Woman, travel, vlog, personal experience, personal opinion","Yes, VoiceOver, instrumental music",0
47925e34576bfd1aab7eaf089f5d3f23,CyKrLLoOj4M,😂😂😂😂😂,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0.5
b10f8db965332127ff344206bc496eda,CyKrLLoOj4M,No te queda ningún,"Man, fashion, outfit, body image","Yes, pop song, viral audio",
1a2b32c0580d488bf5c9b51ac58b86b5,CyKrLLoOj4M,🤢🤢🤢🤢🤢,"Man, fashion, outfit, body image","Yes, pop song, viral audio",1
fa3774852f6023d634995c6293d0f26c,CyKrLLoOj4M,Obsessed!,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0
5d2ea8e5140a9fcecca1cad21fd4d0ee,CyKrLLoOj4M,احترم الكرشه يا شفيق,"Man, fashion, outfit, body image","Yes, pop song, viral audio",
e76f18a6bb251d5b0b4a2c24ce45a5c3,CyKrLLoOj4M,Reply,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0
5b1941525085d2ecb2b1e29262cd2558,CyKrLLoOj4M,That’s not men’s fashion bro,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0.5
59247a7c8c1e5652b71f74bb7920b3ae,CyKrLLoOj4M,Shiv Fps in another universe,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0.25
87209d65dc679b023dd7405ee3a88968,CyKrLLoOj4M,Hate from Palestine 🇵🇸,"Man, fashion, outfit, body image","Yes, pop song, viral audio",1
d994eb027db065401e83346e4b9b28b3,CyKrLLoOj4M,Reply,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0
0336625ace76487555d9ad0f86790fd7,CyKrLLoOj4M,Reply,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0
8037e1c6d842530bf7ff84d429266a82,CyKrLLoOj4M,WTF🤮🤮🤮🤮🤮🤮,"Man, fashion, outfit, body image","Yes, pop song, viral audio",1
d811e27bad158843b5b315298ba6ab84,DFGUdskNOh1,"Merci pour tes vidéos, je me sens moins seule❤️❤️❤️, malheureusement je crois qu'on ne guérit jamais 😢","Girl, body image, personal experience, raising awareness","Yes, instrumental music",
f5b947fded12e2016086e9c13ffea38e,DFGUdskNOh1,"Lessie, I'm proud of you.❤️ I would hug you and I would like a hug from you.🤗🫶","Girl, body image, personal experience, raising awareness","Yes, instrumental music",0
35ef136ecc2b8c3d9c77b624129d58b8,DFGUdskNOh1,You are SO strong…. Putting out allowance and helping so many people who near it 🙌❤️👏,"Girl, body image, personal experience, raising awareness","Yes, instrumental music",0
ff159fe174753769414431d1347573ad,DFGUdskNOh1,This is so real. With body and face and it haunts u 24:7,"Girl, body image, personal experience, raising awareness","Yes, instrumental music",0
f96c0dc4d8ecbc5f672b284de642c4ed,DFGUdskNOh1,Love this ❤️❤️,"Girl, body image, personal experience, raising awareness","Yes, instrumental music",0
92f0df7509b928a9c7943c1def38abc5,DFGUdskNOh1,1 like,"Girl, body image, personal experience, raising awareness","Yes, instrumental music",0
1bd9e2c45af7b11f61a256dc53246b08,CzXevuDuybP,#Wifey🔥,"Girl, teenager, beauty, hair, makeup",No,0
de034aa1097ac7bb7b5e738db1f735d4,CzXevuDuybP,You ahh single,"Girl, teenager, beauty, hair, makeup",No,0.5
fc14565d48e83262a934e3780ae70185,CzXevuDuybP,😍😍😍😍😍😍😍😍😍😍,"Girl, teenager, beauty, hair, makeup",No,0
185a59aeceed99c3f819d5b605b8caad,CzXevuDuybP,😍,"Girl, teenager, beauty, hair, makeup",No,0
7e8b7ab67cd5d3d6f9b71435f0a478d5,CzXevuDuybP,It’s giving face😍😍,"Girl, teenager, beauty, hair, makeup",No,0
083e710cce6590d4ead306dc745b1de7,CzXevuDuybP,😍😍😍,"Girl, teenager, beauty, hair, makeup",No,0
c7f18f60acb038d695c795428cc056dd,CzXevuDuybP,😍😍😍,"Girl, teenager, beauty, hair, makeup",No,0
4ce26e318271fc943ec0e7b188b4a931,CzXevuDuybP,Beautiful,"Girl, teenager, beauty, hair, makeup",No,0
118bc05c926b3c6d8832e2485d9a79bf,CzXevuDuybP,😍😍,"Girl, teenager, beauty, hair, makeup",No,0
96bb5049414a38c5665c5448b7040566,CzXevuDuybP,Beautiful 🫶🏾,"Girl, teenager, beauty, hair, makeup",No,0
c7a5adfede3f8a147f0987d143df8d56,CzXevuDuybP,wtw u look mad sexy,"Girl, teenager, beauty, hair, makeup",No,0.25
48eb0f4d8080b9392ca6636ea8594574,C2HJqFdriDM,I love the jumpsuit 🔥😍,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0
8180fd3d6681187b8034df88d74912b6,C2HJqFdriDM,Ame ❤️,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0
e40330f051a02cca34e0ecbefd5a0c1b,C2HJqFdriDM,Гау ауз биля,"Man, fashion, outfit, body image","Yes, pop song, viral audio",
99f8881c9b310673ba32a7d299879983,C2HJqFdriDM,No crumbs 🔥,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0
6fcb106beac1843ddddccafc67b82237,C2HJqFdriDM,Am I the only one who sees 🚽?,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0.75
066a49fdbbaa0cb22543bdb7f9c3156a,C2HJqFdriDM,In which team you are?,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0.25
550d08a661b2a5828f53a4d900670dc3,C2HJqFdriDM,@muhammad_sufi_qureshi,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0
f8cc85ae9b922e27e2be4679d70c48ee,C2HJqFdriDM,These oversized woman these days 😂,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0.75
df723d774add09cc355ff36317a5e632,C2HJqFdriDM,حطو لايك مشان اااجاتب يفكرو انو كتبت شي مهم,"Man, fashion, outfit, body image","Yes, pop song, viral audio",
7e485e077e67ecd17ffb5a42ccfadb4c,C2HJqFdriDM,Reply,"Man, fashion, outfit, body image","Yes, pop song, viral audio",0
92d5062c51e884558935e5b49b7d555a,C2HJqFdriDM,بربوك,"Man, fashion, outfit, body image","Yes, pop song, viral audio",
9a6e612d04894ff78888b85f31ddafb2,DCHCeaFxyhS,The expression on your face is just on point. Beautiful and slaying! ❤️❤️🙌,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
2546df697439a01c5b4040f4ec34ffd3,DCHCeaFxyhS,"South Indian ?Is it 😮😮😮😮. Never knew this dear 😁😁,, lovely outfit and gorgeous you dear 😍😍😍❤️❤️❤️","Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
4d99a6992bcbbccdd58f4d2745025d7a,DCHCeaFxyhS,Nivu kannada davara??,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",
04866429c07e7ddb98cd0ed3fb3d50c2,DCHCeaFxyhS,😘 my heart always feel so wow to see you ❤️,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0.25
55f4590a3c4b2e61fbdeec4d2017e043,DCHCeaFxyhS,Eega❓Seriously.. Kannada 💛❤️,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",
82503b91b16da474356da80ecc2794e3,DCHCeaFxyhS,So you are kannada girl and husband gujrati.. Is it love marriage? 😍,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
1328aa670730b05482b00a6004c68d07,DCHCeaFxyhS,I didn't know u knew Telugu too🙌🔥😀,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
6b4393c83a0a6922f9188b2bb61e4fe3,DCHCeaFxyhS,Soo relatable!! People don’t believe I’m South Indian too,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
6d2dbd4ba6ff9aa3e1965160eabded14,DCHCeaFxyhS,Kannada! 🔥,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
b7e0165180b88e0c744a6566a56fa083,DCHCeaFxyhS,Your moves are graceful👏🙌,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
ad9f8f8e412260142826ca4848160d40,DCHCeaFxyhS,Graceful darling❤️❤️❤️❤️❤️,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
2a79b156c42cf6f00b4c9be7d03e67f2,DCHCeaFxyhS,😍😍😍😍,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
4ced2d9ef29a0cd36b66c3cf7ddd8f52,DCHCeaFxyhS,So pretty 😭😭😭💖💖💖💖💖💖💖💖,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
205217db3a4b1ac03457ecd0a279bd26,DCHCeaFxyhS,Stunning south beauty ❤️😍😍,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
68ca67d50b69510bf3bea04c9a0a6564,DCHCeaFxyhS,So beautiful ❤️,"Woman, personal experience, race, raising awareness","Yes, pop song, viral audio",0
8bd229cbca5fc7b9410b41f406df8fea,C6iO1AnuZEL,🤮🤮🤮🤮🤮🤮,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",1
6bdc10e92d7e4bce0236f8f2f891c8ae,C6iO1AnuZEL,😢😢😢,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",1
1a160f62ba83b51510fa02bcebe75475,C6iO1AnuZEL,i swear to god you know absolutely nothing about style. you need help,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",1
022dbe52b03f1c45841f2bdf41af1695,C6iO1AnuZEL,Reply,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",0
7d522c3045da60244213c3b76b2bd7bc,C6iO1AnuZEL,"Wow, this is a super cool Life hack. Thank you 🫶🏻 Hello from Ukraine❤️","Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",0
ea070953f16b2849949fb300ec5c68e0,C6iO1AnuZEL,Thas not shorts thas a outdoor tent 🤣,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",0.75
140b1909f7267276928914b979b3bc6b,C6iO1AnuZEL,Ohhh la la mia nonna il sabato mattina😂😂😂,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",
40ee3424662360357638efff35544505,C6iO1AnuZEL,I want you to style me.,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",0
4d65201b9a556ecb60d64efebe229403,C6iO1AnuZEL,This not real right? lol bro what!!,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",0.75
cdec43231b28a2f6a082f2fe814bba81,C6iO1AnuZEL,Reply,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",0
